level,beam_id,element_tag,L_m,xloc,s_m,q_kN,area_m2
L2,L2_V018,2038,4.635,0.865156419,4.01,0.12,0.03
L2,L2_V018,2038,4.635,0.875943905,4.06,0.11,0.0275
L2,L2_V018,2038,4.635,0.886731392,4.11,0.1,0.025
L2,L2_V018,2038,4.635,0.897518878,4.16,0.09,0.0225
L2,L2_V018,2038,4.635,0.908306365,4.21,0.08,0.02
L2,L2_V018,2038,4.635,0.919093851,4.26,0.07,0.0175
L2,L2_V018,2038,4.635,0.929881338,4.31,0.06,0.015
L2,L2_V018,2038,4.635,0.940668824,4.36,0.05,0.0125
L2,L2_V018,2038,4.635,0.951456311,4.41,0.04,0.01
L2,L2_V018,2038,4.635,0.962243797,4.46,0.03,0.0075
L2,L2_V018,2038,4.635,0.973031284,4.51,0.02,0.005
L2,L2_V018,2038,4.635,0.98381877,4.56,0.01,0.0025
L2,L2_BD_V60_13,2143,8.9,0.002808989,0.025,0.01,0.0025
L2,L2_BD_V60_13,2143,8.9,0.008426966,0.075,0.02,0.005
L2,L2_BD_V60_13,2143,8.9,0.014044944,0.125,0.03,0.0075
L2,L2_BD_V60_13,2143,8.9,0.019662921,0.175,0.04,0.01
L2,L2_BD_V60_13,2143,8.9,0.025280899,0.225,0.05,0.0125
L2,L2_BD_V60_13,2143,8.9,0.030898876,0.275,0.06,0.015
L2,L2_BD_V60_13,2143,8.9,0.036516854,0.325,0.07,0.0175
L2,L2_BD_V60_13,2143,8.9,0.042134831,0.375,0.08,0.02
L2,L2_BD_V60_13,2143,8.9,0.047752809,0.425,0.09,0.0225
L2,L2_BD_V60_13,2143,8.9,0.053370787,0.475,0.1,0.025
L2,L2_BD_V60_13,2143,8.9,0.058988764,0.525,0.11,0.0275
L2,L2_BD_V60_13,2143,8.9,0.064606742,0.575,0.12,0.03
L2,L2_BD_V60_13,2143,8.9,0.070224719,0.625,0.13,0.0325
L2,L2_BD_V60_13,2143,8.9,0.075842697,0.675,0.14,0.035
L2,L2_BD_V60_13,2143,8.9,0.081460674,0.725,0.15,0.0375
L2,L2_BD_V60_13,2143,8.9,0.087078652,0.775,0.16,0.04
L2,L2_BD_V60_13,2143,8.9,0.092696629,0.825,0.17,0.0425
L2,L2_BD_V60_13,2143,8.9,0.098314607,0.875,0.18,0.045
L2,L2_BD_V60_13,2143,8.9,0.103932584,0.925,0.19,0.0475
L2,L2_BD_V60_13,2143,8.9,0.109550562,0.975,0.2,0.05
L2,L2_BD_V60_13,2143,8.9,0.115168539,1.025,0.21,0.0525
L2,L2_BD_V60_13,2143,8.9,0.120786517,1.075,0.22,0.055
L2,L2_BD_V60_13,2143,8.9,0.126404494,1.125,0.23,0.0575
L2,L2_BD_V60_13,2143,8.9,0.132022472,1.175,0.24,0.06
L2,L2_BD_V60_13,2143,8.9,0.137640449,1.225,0.25,0.0625
L2,L2_BD_V60_13,2143,8.9,0.143258427,1.275,0.26,0.065
L2,L2_BD_V60_13,2143,8.9,0.148876404,1.325,0.27,0.0675
L2,L2_BD_V60_13,2143,8.9,0.154494382,1.375,0.28,0.07
L2,L2_BD_V60_13,2143,8.9,0.16011236,1.425,0.29,0.0725
L2,L2_BD_V60_13,2143,8.9,0.165730337,1.475,0.3,0.075
L2,L2_BD_V60_13,2143,8.9,0.171348315,1.525,0.31,0.0775
L2,L2_BD_V60_13,2143,8.9,0.176966292,1.575,0.32,0.08
L2,L2_BD_V60_13,2143,8.9,0.18258427,1.625,0.33,0.0825
L2,L2_BD_V60_13,2143,8.9,0.188202247,1.675,0.34,0.085
L2,L2_BD_V60_13,2143,8.9,0.193820225,1.725,0.35,0.0875
L2,L2_BD_V60_13,2143,8.9,0.199438202,1.775,0.36,0.09
L2,L2_BD_V60_13,2143,8.9,0.20505618,1.825,0.37,0.0925
L2,L2_BD_V60_13,2143,8.9,0.210674157,1.875,0.38,0.095
L2,L2_BD_V60_13,2143,8.9,0.216292135,1.925,0.39,0.0975
L2,L2_BD_V60_13,2143,8.9,0.221910112,1.975,0.4,0.1
L2,L2_BD_V60_13,2143,8.9,0.22752809,2.025,0.41,0.1025
L2,L2_BD_V60_13,2143,8.9,0.233146067,2.075,0.42,0.105
L2,L2_BD_V60_13,2143,8.9,0.238764045,2.125,0.43,0.1075
L2,L2_BD_V60_13,2143,8.9,0.244382022,2.175,0.44,0.11
L2,L2_BD_V60_13,2143,8.9,0.25,2.225,0.45,0.1125
L2,L2_BD_V60_13,2143,8.9,0.255617978,2.275,0.46,0.115
L2,L2_BD_V60_13,2143,8.9,0.261235955,2.325,0.47,0.1175
L2,L2_BD_V60_13,2143,8.9,0.266853933,2.375,0.48,0.12
L2,L2_BD_V60_13,2143,8.9,0.27247191,2.425,0.49,0.1225
L2,L2_BD_V60_13,2143,8.9,0.278089888,2.475,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.283707865,2.525,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.289325843,2.575,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.29494382,2.625,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.300561798,2.675,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.306179775,2.725,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.311797753,2.775,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.31741573,2.825,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.323033708,2.875,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.328651685,2.925,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.334269663,2.975,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.33988764,3.025,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.345505618,3.075,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.351123596,3.125,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.356741573,3.175,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.362359551,3.225,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.367977528,3.275,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.373595506,3.325,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.379213483,3.375,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.384831461,3.425,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.390449438,3.475,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.396067416,3.525,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.401685393,3.575,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.407303371,3.625,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.412921348,3.675,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.418539326,3.725,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.424157303,3.775,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.429775281,3.825,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.435393258,3.875,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.441011236,3.925,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.446629213,3.975,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.452247191,4.025,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.457865169,4.075,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.463483146,4.125,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.469101124,4.175,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.474719101,4.225,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.480337079,4.275,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.485955056,4.325,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.491573034,4.375,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.497191011,4.425,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.502808989,4.475,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.508426966,4.525,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.514044944,4.575,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.519662921,4.625,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.525280899,4.675,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.530898876,4.725,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.536516854,4.775,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.542134831,4.825,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.547752809,4.875,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.553370787,4.925,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.558988764,4.975,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.564606742,5.025,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.570224719,5.075,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.575842697,5.125,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.581460674,5.175,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.587078652,5.225,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.592696629,5.275,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.598314607,5.325,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.603932584,5.375,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.609550562,5.425,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.615168539,5.475,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.620786517,5.525,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.626404494,5.575,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.632022472,5.625,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.637640449,5.675,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.643258427,5.725,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.648876404,5.775,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.654494382,5.825,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.66011236,5.875,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.665730337,5.925,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.671348315,5.975,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.676966292,6.025,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.68258427,6.075,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.688202247,6.125,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.693820225,6.175,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.699438202,6.225,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.70505618,6.275,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.710674157,6.325,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.716292135,6.375,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.721910112,6.425,0.5,0.125
L2,L2_BD_V60_13,2143,8.9,0.72752809,6.475,0.49,0.1225
L2,L2_BD_V60_13,2143,8.9,0.733146067,6.525,0.48,0.12
L2,L2_BD_V60_13,2143,8.9,0.738764045,6.575,0.47,0.1175
L2,L2_BD_V60_13,2143,8.9,0.744382022,6.625,0.46,0.115
L2,L2_BD_V60_13,2143,8.9,0.75,6.675,0.45,0.1125
L2,L2_BD_V60_13,2143,8.9,0.755617978,6.725,0.44,0.11
L2,L2_BD_V60_13,2143,8.9,0.761235955,6.775,0.43,0.1075
L2,L2_BD_V60_13,2143,8.9,0.766853933,6.825,0.42,0.105
L2,L2_BD_V60_13,2143,8.9,0.77247191,6.875,0.41,0.1025
L2,L2_BD_V60_13,2143,8.9,0.778089888,6.925,0.4,0.1
L2,L2_BD_V60_13,2143,8.9,0.783707865,6.975,0.39,0.0975
L2,L2_BD_V60_13,2143,8.9,0.789325843,7.025,0.38,0.095
L2,L2_BD_V60_13,2143,8.9,0.79494382,7.075,0.37,0.0925
L2,L2_BD_V60_13,2143,8.9,0.800561798,7.125,0.36,0.09
L2,L2_BD_V60_13,2143,8.9,0.806179775,7.175,0.35,0.0875
L2,L2_BD_V60_13,2143,8.9,0.811797753,7.225,0.34,0.085
L2,L2_BD_V60_13,2143,8.9,0.81741573,7.275,0.33,0.0825
L2,L2_BD_V60_13,2143,8.9,0.823033708,7.325,0.32,0.08
L2,L2_BD_V60_13,2143,8.9,0.828651685,7.375,0.31,0.0775
L2,L2_BD_V60_13,2143,8.9,0.834269663,7.425,0.3,0.075
L2,L2_BD_V60_13,2143,8.9,0.83988764,7.475,0.29,0.0725
L2,L2_BD_V60_13,2143,8.9,0.845505618,7.525,0.28,0.07
L2,L2_BD_V60_13,2143,8.9,0.851123596,7.575,0.27,0.0675
L2,L2_BD_V60_13,2143,8.9,0.856741573,7.625,0.26,0.065
L2,L2_BD_V60_13,2143,8.9,0.862359551,7.675,0.25,0.0625
L2,L2_BD_V60_13,2143,8.9,0.867977528,7.725,0.24,0.06
L2,L2_BD_V60_13,2143,8.9,0.873595506,7.775,0.23,0.0575
L2,L2_BD_V60_13,2143,8.9,0.879213483,7.825,0.22,0.055
L2,L2_BD_V60_13,2143,8.9,0.884831461,7.875,0.21,0.0525
L2,L2_BD_V60_13,2143,8.9,0.890449438,7.925,0.2,0.05
L2,L2_BD_V60_13,2143,8.9,0.896067416,7.975,0.19,0.0475
L2,L2_BD_V60_13,2143,8.9,0.901685393,8.025,0.18,0.045
L2,L2_BD_V60_13,2143,8.9,0.907303371,8.075,0.17,0.0425
L2,L2_BD_V60_13,2143,8.9,0.912921348,8.125,0.16,0.04
L2,L2_BD_V60_13,2143,8.9,0.918539326,8.175,0.15,0.0375
L2,L2_BD_V60_13,2143,8.9,0.924157303,8.225,0.14,0.035
L2,L2_BD_V60_13,2143,8.9,0.929775281,8.275,0.13,0.0325
L2,L2_BD_V60_13,2143,8.9,0.935393258,8.325,0.12,0.03
L2,L2_BD_V60_13,2143,8.9,0.941011236,8.375,0.11,0.0275
L2,L2_BD_V60_13,2143,8.9,0.946629213,8.425,0.1,0.025
L2,L2_BD_V60_13,2143,8.9,0.952247191,8.475,0.09,0.0225
L2,L2_BD_V60_13,2143,8.9,0.957865169,8.525,0.08,0.02
L2,L2_BD_V60_13,2143,8.9,0.963483146,8.575,0.07,0.0175
L2,L2_BD_V60_13,2143,8.9,0.969101124,8.625,0.06,0.015
L2,L2_BD_V60_13,2143,8.9,0.974719101,8.675,0.05,0.0125
L2,L2_BD_V60_13,2143,8.9,0.980337079,8.725,0.04,0.01
L2,L2_BD_V60_13,2143,8.9,0.985955056,8.775,0.03,0.0075
L2,L2_BD_V60_13,2143,8.9,0.991573034,8.825,0.02,0.005
L2,L2_BD_V60_13,2143,8.9,0.997191011,8.875,0.01,0.0025
L2,L2_BD_V60_05,2135,5.0,0.005,0.025,0.01,0.0025
L2,L2_BD_V60_05,2135,5.0,0.015,0.075,0.02,0.005
L2,L2_BD_V60_05,2135,5.0,0.025,0.125,0.03,0.0075
L2,L2_BD_V60_05,2135,5.0,0.035,0.175,0.04,0.01
L2,L2_BD_V60_05,2135,5.0,0.045,0.225,0.05,0.0125
L2,L2_BD_V60_05,2135,5.0,0.055,0.275,0.06,0.015
L2,L2_BD_V60_05,2135,5.0,0.065,0.325,0.07,0.0175
L2,L2_BD_V60_05,2135,5.0,0.075,0.375,0.08,0.02
L2,L2_BD_V60_05,2135,5.0,0.085,0.425,0.09,0.0225
L2,L2_BD_V60_05,2135,5.0,0.095,0.475,0.1,0.025
L2,L2_BD_V60_05,2135,5.0,0.105,0.525,0.11,0.0275
L2,L2_BD_V60_05,2135,5.0,0.115,0.575,0.12,0.03
L2,L2_BD_V60_05,2135,5.0,0.125,0.625,0.13,0.0325
L2,L2_BD_V60_05,2135,5.0,0.135,0.675,0.14,0.035
L2,L2_BD_V60_05,2135,5.0,0.145,0.725,0.15,0.0375
L2,L2_BD_V60_05,2135,5.0,0.155,0.775,0.16,0.04
L2,L2_BD_V60_05,2135,5.0,0.165,0.825,0.17,0.0425
L2,L2_BD_V60_05,2135,5.0,0.175,0.875,0.18,0.045
L2,L2_BD_V60_05,2135,5.0,0.185,0.925,0.19,0.0475
L2,L2_BD_V60_05,2135,5.0,0.195,0.975,0.2,0.05
L2,L2_BD_V60_05,2135,5.0,0.205,1.025,0.21,0.0525
L2,L2_BD_V60_05,2135,5.0,0.215,1.075,0.22,0.055
L2,L2_BD_V60_05,2135,5.0,0.225,1.125,0.23,0.0575
L2,L2_BD_V60_05,2135,5.0,0.235,1.175,0.24,0.06
L2,L2_BD_V60_05,2135,5.0,0.245,1.225,0.25,0.0625
L2,L2_BD_V60_05,2135,5.0,0.255,1.275,0.26,0.065
L2,L2_BD_V60_05,2135,5.0,0.265,1.325,0.27,0.0675
L2,L2_BD_V60_05,2135,5.0,0.275,1.375,0.28,0.07
L2,L2_BD_V60_05,2135,5.0,0.285,1.425,0.29,0.0725
L2,L2_BD_V60_05,2135,5.0,0.295,1.475,0.3,0.075
L2,L2_BD_V60_05,2135,5.0,0.305,1.525,0.31,0.0775
L2,L2_BD_V60_05,2135,5.0,0.315,1.575,0.32,0.08
L2,L2_BD_V60_05,2135,5.0,0.325,1.625,0.33,0.0825
L2,L2_BD_V60_05,2135,5.0,0.335,1.675,0.34,0.085
L2,L2_BD_V60_05,2135,5.0,0.345,1.725,0.35,0.0875
L2,L2_BD_V60_05,2135,5.0,0.355,1.775,0.36,0.09
L2,L2_BD_V60_05,2135,5.0,0.365,1.825,0.37,0.0925
L2,L2_BD_V60_05,2135,5.0,0.375,1.875,0.38,0.095
L2,L2_BD_V60_05,2135,5.0,0.385,1.925,0.39,0.0975
L2,L2_BD_V60_05,2135,5.0,0.395,1.975,0.4,0.1
L2,L2_BD_V60_05,2135,5.0,0.405,2.025,0.41,0.1025
L2,L2_BD_V60_05,2135,5.0,0.415,2.075,0.42,0.105
L2,L2_BD_V60_05,2135,5.0,0.425,2.125,0.43,0.1075
L2,L2_BD_V60_05,2135,5.0,0.435,2.175,0.44,0.11
L2,L2_BD_V60_05,2135,5.0,0.445,2.225,0.45,0.1125
L2,L2_BD_V60_05,2135,5.0,0.455,2.275,0.46,0.115
L2,L2_BD_V60_05,2135,5.0,0.465,2.325,0.47,0.1175
L2,L2_BD_V60_05,2135,5.0,0.475,2.375,0.48,0.12
L2,L2_BD_V60_05,2135,5.0,0.485,2.425,0.49,0.1225
L2,L2_BD_V60_05,2135,5.0,0.495,2.475,0.5,0.125
L2,L2_BD_V60_05,2135,5.0,0.505,2.525,0.49,0.1225
L2,L2_BD_V60_05,2135,5.0,0.515,2.575,0.48,0.12
L2,L2_BD_V60_05,2135,5.0,0.525,2.625,0.47,0.1175
L2,L2_BD_V60_05,2135,5.0,0.535,2.675,0.46,0.115
L2,L2_BD_V60_05,2135,5.0,0.545,2.725,0.45,0.1125
L2,L2_BD_V60_05,2135,5.0,0.555,2.775,0.44,0.11
L2,L2_BD_V60_05,2135,5.0,0.565,2.825,0.43,0.1075
L2,L2_BD_V60_05,2135,5.0,0.575,2.875,0.42,0.105
L2,L2_BD_V60_05,2135,5.0,0.585,2.925,0.41,0.1025
L2,L2_BD_V60_05,2135,5.0,0.595,2.975,0.4,0.1
L2,L2_BD_V60_05,2135,5.0,0.605,3.025,0.39,0.0975
L2,L2_BD_V60_05,2135,5.0,0.615,3.075,0.38,0.095
L2,L2_BD_V60_05,2135,5.0,0.625,3.125,0.37,0.0925
L2,L2_BD_V60_05,2135,5.0,0.635,3.175,0.36,0.09
L2,L2_BD_V60_05,2135,5.0,0.645,3.225,0.35,0.0875
L2,L2_BD_V60_05,2135,5.0,0.655,3.275,0.34,0.085
L2,L2_BD_V60_05,2135,5.0,0.665,3.325,0.33,0.0825
L2,L2_BD_V60_05,2135,5.0,0.675,3.375,0.32,0.08
L2,L2_BD_V60_05,2135,5.0,0.685,3.425,0.31,0.0775
L2,L2_BD_V60_05,2135,5.0,0.695,3.475,0.3,0.075
L2,L2_BD_V60_05,2135,5.0,0.705,3.525,0.29,0.0725
L2,L2_BD_V60_05,2135,5.0,0.715,3.575,0.28,0.07
L2,L2_BD_V60_05,2135,5.0,0.725,3.625,0.27,0.0675
L2,L2_BD_V60_05,2135,5.0,0.735,3.675,0.26,0.065
L2,L2_BD_V60_05,2135,5.0,0.745,3.725,0.25,0.0625
L2,L2_BD_V60_05,2135,5.0,0.755,3.775,0.24,0.06
L2,L2_BD_V60_05,2135,5.0,0.765,3.825,0.23,0.0575
L2,L2_BD_V60_05,2135,5.0,0.775,3.875,0.22,0.055
L2,L2_BD_V60_05,2135,5.0,0.785,3.925,0.21,0.0525
L2,L2_BD_V60_05,2135,5.0,0.795,3.975,0.2,0.05
L2,L2_BD_V60_05,2135,5.0,0.805,4.025,0.19,0.0475
L2,L2_BD_V60_05,2135,5.0,0.815,4.075,0.18,0.045
L2,L2_BD_V60_05,2135,5.0,0.825,4.125,0.17,0.0425
L2,L2_BD_V60_05,2135,5.0,0.835,4.175,0.16,0.04
L2,L2_BD_V60_05,2135,5.0,0.845,4.225,0.15,0.0375
L2,L2_BD_V60_05,2135,5.0,0.855,4.275,0.14,0.035
L2,L2_BD_V60_05,2135,5.0,0.865,4.325,0.13,0.0325
L2,L2_BD_V60_05,2135,5.0,0.875,4.375,0.12,0.03
L2,L2_BD_V60_05,2135,5.0,0.885,4.425,0.11,0.0275
L2,L2_BD_V60_05,2135,5.0,0.895,4.475,0.1,0.025
L2,L2_BD_V60_05,2135,5.0,0.905,4.525,0.09,0.0225
L2,L2_BD_V60_05,2135,5.0,0.915,4.575,0.08,0.02
L2,L2_BD_V60_05,2135,5.0,0.925,4.625,0.07,0.0175
L2,L2_BD_V60_05,2135,5.0,0.935,4.675,0.06,0.015
L2,L2_BD_V60_05,2135,5.0,0.945,4.725,0.05,0.0125
L2,L2_BD_V60_05,2135,5.0,0.955,4.775,0.04,0.01
L2,L2_BD_V60_05,2135,5.0,0.965,4.825,0.03,0.0075
L2,L2_BD_V60_05,2135,5.0,0.975,4.875,0.02,0.005
L2,L2_BD_V60_05,2135,5.0,0.985,4.925,0.01,0.0025
L2,L2_BD_V60_09,2139,5.0,0.005,0.025,0.01,0.0025
L2,L2_BD_V60_09,2139,5.0,0.015,0.075,0.02,0.005
L2,L2_BD_V60_09,2139,5.0,0.025,0.125,0.03,0.0075
L2,L2_BD_V60_09,2139,5.0,0.035,0.175,0.04,0.01
L2,L2_BD_V60_09,2139,5.0,0.045,0.225,0.05,0.0125
L2,L2_BD_V60_09,2139,5.0,0.055,0.275,0.06,0.015
L2,L2_BD_V60_09,2139,5.0,0.065,0.325,0.07,0.0175
L2,L2_BD_V60_09,2139,5.0,0.075,0.375,0.08,0.02
L2,L2_BD_V60_09,2139,5.0,0.085,0.425,0.09,0.0225
L2,L2_BD_V60_09,2139,5.0,0.095,0.475,0.1,0.025
L2,L2_BD_V60_09,2139,5.0,0.105,0.525,0.11,0.0275
L2,L2_BD_V60_09,2139,5.0,0.115,0.575,0.12,0.03
L2,L2_BD_V60_09,2139,5.0,0.125,0.625,0.13,0.0325
L2,L2_BD_V60_09,2139,5.0,0.135,0.675,0.14,0.035
L2,L2_BD_V60_09,2139,5.0,0.145,0.725,0.15,0.0375
L2,L2_BD_V60_09,2139,5.0,0.155,0.775,0.16,0.04
L2,L2_BD_V60_09,2139,5.0,0.165,0.825,0.17,0.0425
L2,L2_BD_V60_09,2139,5.0,0.175,0.875,0.18,0.045
L2,L2_BD_V60_09,2139,5.0,0.185,0.925,0.19,0.0475
L2,L2_BD_V60_09,2139,5.0,0.195,0.975,0.2,0.05
L2,L2_BD_V60_09,2139,5.0,0.205,1.025,0.21,0.0525
L2,L2_BD_V60_09,2139,5.0,0.215,1.075,0.22,0.055
L2,L2_BD_V60_09,2139,5.0,0.225,1.125,0.23,0.0575
L2,L2_BD_V60_09,2139,5.0,0.235,1.175,0.24,0.06
L2,L2_BD_V60_09,2139,5.0,0.245,1.225,0.25,0.0625
L2,L2_BD_V60_09,2139,5.0,0.255,1.275,0.26,0.065
L2,L2_BD_V60_09,2139,5.0,0.265,1.325,0.27,0.0675
L2,L2_BD_V60_09,2139,5.0,0.275,1.375,0.28,0.07
L2,L2_BD_V60_09,2139,5.0,0.285,1.425,0.29,0.0725
L2,L2_BD_V60_09,2139,5.0,0.295,1.475,0.3,0.075
L2,L2_BD_V60_09,2139,5.0,0.305,1.525,0.31,0.0775
L2,L2_BD_V60_09,2139,5.0,0.315,1.575,0.32,0.08
L2,L2_BD_V60_09,2139,5.0,0.325,1.625,0.33,0.0825
L2,L2_BD_V60_09,2139,5.0,0.335,1.675,0.34,0.085
L2,L2_BD_V60_09,2139,5.0,0.345,1.725,0.35,0.0875
L2,L2_BD_V60_09,2139,5.0,0.355,1.775,0.36,0.09
L2,L2_BD_V60_09,2139,5.0,0.365,1.825,0.37,0.0925
L2,L2_BD_V60_09,2139,5.0,0.375,1.875,0.38,0.095
L2,L2_BD_V60_09,2139,5.0,0.385,1.925,0.39,0.0975
L2,L2_BD_V60_09,2139,5.0,0.395,1.975,0.4,0.1
L2,L2_BD_V60_09,2139,5.0,0.405,2.025,0.41,0.1025
L2,L2_BD_V60_09,2139,5.0,0.415,2.075,0.42,0.105
L2,L2_BD_V60_09,2139,5.0,0.425,2.125,0.43,0.1075
L2,L2_BD_V60_09,2139,5.0,0.435,2.175,0.44,0.11
L2,L2_BD_V60_09,2139,5.0,0.445,2.225,0.45,0.1125
L2,L2_BD_V60_09,2139,5.0,0.455,2.275,0.46,0.115
L2,L2_BD_V60_09,2139,5.0,0.465,2.325,0.47,0.1175
L2,L2_BD_V60_09,2139,5.0,0.475,2.375,0.48,0.12
L2,L2_BD_V60_09,2139,5.0,0.485,2.425,0.49,0.1225
L2,L2_BD_V60_09,2139,5.0,0.495,2.475,0.5,0.125
L2,L2_BD_V60_09,2139,5.0,0.505,2.525,0.5,0.125
L2,L2_BD_V60_09,2139,5.0,0.515,2.575,0.49,0.1225
L2,L2_BD_V60_09,2139,5.0,0.525,2.625,0.48,0.12
L2,L2_BD_V60_09,2139,5.0,0.535,2.675,0.47,0.1175
L2,L2_BD_V60_09,2139,5.0,0.545,2.725,0.46,0.115
L2,L2_BD_V60_09,2139,5.0,0.555,2.775,0.45,0.1125
L2,L2_BD_V60_09,2139,5.0,0.565,2.825,0.44,0.11
L2,L2_BD_V60_09,2139,5.0,0.575,2.875,0.43,0.1075
L2,L2_BD_V60_09,2139,5.0,0.585,2.925,0.42,0.105
L2,L2_BD_V60_09,2139,5.0,0.595,2.975,0.41,0.1025
L2,L2_BD_V60_09,2139,5.0,0.605,3.025,0.4,0.1
L2,L2_BD_V60_09,2139,5.0,0.615,3.075,0.39,0.0975
L2,L2_BD_V60_09,2139,5.0,0.625,3.125,0.38,0.095
L2,L2_BD_V60_09,2139,5.0,0.635,3.175,0.37,0.0925
L2,L2_BD_V60_09,2139,5.0,0.645,3.225,0.36,0.09
L2,L2_BD_V60_09,2139,5.0,0.655,3.275,0.35,0.0875
L2,L2_BD_V60_09,2139,5.0,0.665,3.325,0.34,0.085
L2,L2_BD_V60_09,2139,5.0,0.675,3.375,0.33,0.0825
L2,L2_BD_V60_09,2139,5.0,0.685,3.425,0.32,0.08
L2,L2_BD_V60_09,2139,5.0,0.695,3.475,0.31,0.0775
L2,L2_BD_V60_09,2139,5.0,0.705,3.525,0.3,0.075
L2,L2_BD_V60_09,2139,5.0,0.715,3.575,0.29,0.0725
L2,L2_BD_V60_09,2139,5.0,0.725,3.625,0.28,0.07
L2,L2_BD_V60_09,2139,5.0,0.735,3.675,0.27,0.0675
L2,L2_BD_V60_09,2139,5.0,0.745,3.725,0.26,0.065
L2,L2_BD_V60_09,2139,5.0,0.755,3.775,0.25,0.0625
